Target device: xilinx_u280_gen3x16_xdma_base_1-0
timestamp,12v_aux_curr,12v_aux_vol,12v_pex_curr,12v_pex_vol,vccint_curr,vccint_vol,3v3_pex_curr,3v3_pex_vol,cage_temp0,cage_temp1,cage_temp2,cage_temp3,dimm_temp0,dimm_temp1,dimm_temp2,dimm_temp3,fan_temp,fpga_temp,hbm_temp,se98_temp0,se98_temp1,se98_temp2,vccint_temp,fan_rpm
12785.6,1064,12239,1413,12197,10044,850,0,3277,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1148,
12805.8,1064,12239,1413,12197,10044,850,0,3277,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1148,
12825.9,1064,12239,1413,12197,10044,850,0,3277,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1148,
12846.1,1064,12239,1413,12197,10044,850,0,3277,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1148,
12866.3,1064,12239,1413,12197,10044,850,0,3277,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1148,
12886.5,1064,12239,1413,12197,10044,850,0,3277,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1148,
12906.7,1064,12239,1413,12197,10044,850,0,3277,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1148,
12926.8,1064,12239,1413,12197,10044,850,0,3277,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1148,
12947,1064,12239,1413,12197,10044,850,0,3277,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1148,
12967.2,1064,12239,1413,12197,10044,850,0,3277,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1148,
12987.4,1064,12239,1413,12197,10044,850,0,3277,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1148,
13007.6,1064,12239,1413,12197,10044,850,0,3277,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1148,
13027.7,1064,12239,1413,12197,10044,850,0,3277,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1148,
13047.9,1064,12239,1413,12197,10044,850,0,3277,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1148,
13068.1,1064,12239,1413,12197,10044,850,0,3277,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1148,
13088.3,1064,12239,1413,12197,10044,850,0,3277,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1148,
13108.4,1064,12239,1413,12197,10044,850,0,3277,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1148,
13128.6,1064,12239,1413,12197,10044,850,0,3277,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1148,
13148.7,1064,12239,1413,12197,10044,850,0,3277,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1148,
13168.9,1064,12239,1413,12197,10044,850,0,3277,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1148,
13189.1,1064,12239,1413,12197,10044,850,0,3277,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1148,
13209.3,1064,12239,1413,12197,10044,850,0,3277,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1148,
13229.5,1064,12239,1413,12197,10044,850,0,3277,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1148,
13249.7,1064,12239,1413,12197,10044,850,0,3277,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1148,
13269.9,1064,12239,1413,12197,10044,850,0,3277,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1148,
13290,1064,12239,1413,12197,10044,850,0,3277,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1148,
13310.2,1064,12239,1413,12197,10044,850,0,3277,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1148,
13330.4,1064,12239,1413,12197,10044,850,0,3277,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1148,
13350.6,1064,12239,1413,12197,10044,850,0,3277,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1148,
13370.8,1064,12239,1413,12197,10044,850,0,3277,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1148,
13391,1064,12239,1413,12197,10044,850,0,3277,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1148,
13411.2,1064,12239,1413,12197,10044,850,0,3277,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1148,
13431.3,1064,12239,1413,12197,10044,850,0,3277,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1148,
13451.4,1064,12239,1413,12197,10044,850,0,3277,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1148,
13471.6,1064,12239,1413,12197,10044,850,0,3277,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1148,
13491.8,1064,12239,1413,12197,10044,850,0,3277,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1148,
13512,1064,12239,1413,12197,10044,850,0,3277,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1148,
13532.1,1064,12239,1413,12197,10044,850,0,3277,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1148,
13552.3,1064,12239,1413,12197,10044,850,0,3277,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1148,
13572.5,1064,12239,1413,12197,10044,850,0,3277,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1148,
13592.7,1064,12239,1413,12197,10044,850,0,3277,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1148,
13612.9,1064,12239,1413,12197,10044,850,0,3277,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1148,
13633,1064,12239,1413,12197,10044,850,0,3277,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1148,
13653.2,1064,12239,1413,12197,10044,850,0,3277,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1148,
13673.4,1064,12239,1413,12197,10044,850,0,3277,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1148,
13693.6,1064,12239,1413,12197,10044,850,0,3277,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1148,
13713.8,1064,12239,1413,12197,10044,850,0,3277,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1148,
13734,1064,12239,1413,12197,10044,850,0,3277,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1148,
13754.2,1064,12239,1413,12197,10044,850,0,3277,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1148,
13774.3,1072,12247,1415,12198,10044,850,0,3274,2,0,0,0,27,24,0,0,31,37,33,32,27,0,0,1146,
13795.6,1072,12247,1415,12198,10044,850,0,3274,2,0,0,0,27,24,0,0,31,37,33,32,27,0,0,1146,
13815.7,1072,12247,1415,12198,10044,850,0,3274,2,0,0,0,27,24,0,0,31,37,33,32,27,0,0,1146,
13835.9,1072,12247,1415,12198,10044,850,0,3274,2,0,0,0,27,24,0,0,31,37,33,32,27,0,0,1146,
13856.1,1072,12247,1415,12198,10044,850,0,3274,2,0,0,0,27,24,0,0,31,37,33,32,27,0,0,1146,
13876.2,1072,12247,1415,12198,10044,850,0,3274,2,0,0,0,27,24,0,0,31,37,33,32,27,0,0,1146,
13896.4,1072,12247,1415,12198,10044,850,0,3274,2,0,0,0,27,24,0,0,31,37,33,32,27,0,0,1146,
13916.6,1072,12247,1415,12198,10044,850,0,3274,2,0,0,0,27,24,0,0,31,37,33,32,27,0,0,1146,
13936.8,1072,12247,1415,12198,10044,850,0,3274,2,0,0,0,27,24,0,0,31,37,33,32,27,0,0,1146,
13957,1072,12247,1415,12198,10044,850,0,3274,2,0,0,0,27,24,0,0,31,37,33,32,27,0,0,1146,
13977.1,1072,12247,1415,12198,10044,850,0,3274,2,0,0,0,27,24,0,0,31,37,33,32,27,0,0,1146,
13997.3,1072,12247,1415,12198,10044,850,0,3274,2,0,0,0,27,24,0,0,31,37,33,32,27,0,0,1146,
14017.5,1072,12247,1415,12198,10044,850,0,3274,2,0,0,0,27,24,0,0,31,37,33,32,27,0,0,1146,
14037.7,1072,12247,1415,12198,10044,850,0,3274,2,0,0,0,27,24,0,0,31,37,33,32,27,0,0,1146,
14057.9,1072,12247,1415,12198,10044,850,0,3274,2,0,0,0,27,24,0,0,31,37,33,32,27,0,0,1146,
14078.1,1072,12247,1415,12198,10044,850,0,3274,2,0,0,0,27,24,0,0,31,37,33,32,27,0,0,1146,
14098.3,1072,12247,1415,12198,10044,850,0,3274,2,0,0,0,27,24,0,0,31,37,33,32,27,0,0,1146,
14118.5,1072,12247,1415,12198,10044,850,0,3274,2,0,0,0,27,24,0,0,31,37,33,32,27,0,0,1146,
14138.6,1072,12247,1415,12198,10044,850,0,3274,2,0,0,0,27,24,0,0,31,37,33,32,27,0,0,1146,
14158.8,1072,12247,1415,12198,10044,850,0,3274,2,0,0,0,27,24,0,0,31,37,33,32,27,0,0,1146,
14179,1072,12247,1415,12198,10044,850,0,3274,2,0,0,0,27,24,0,0,31,37,33,32,27,0,0,1146,
14199.2,1072,12247,1415,12198,10044,850,0,3274,2,0,0,0,27,24,0,0,31,37,33,32,27,0,0,1146,
14219.3,1072,12247,1415,12198,10044,850,0,3274,2,0,0,0,27,24,0,0,31,37,33,32,27,0,0,1146,
14239.5,1072,12247,1415,12198,10044,850,0,3274,2,0,0,0,27,24,0,0,31,37,33,32,27,0,0,1146,
14259.7,1072,12247,1415,12198,10044,850,0,3274,2,0,0,0,27,24,0,0,31,37,33,32,27,0,0,1146,
14279.9,1072,12247,1415,12198,10044,850,0,3274,2,0,0,0,27,24,0,0,31,37,33,32,27,0,0,1146,
14300.1,1072,12247,1415,12198,10044,850,0,3274,2,0,0,0,27,24,0,0,31,37,33,32,27,0,0,1146,
14320.2,1072,12247,1415,12198,10044,850,0,3274,2,0,0,0,27,24,0,0,31,37,33,32,27,0,0,1146,
14340.4,1072,12247,1415,12198,10044,850,0,3274,2,0,0,0,27,24,0,0,31,37,33,32,27,0,0,1146,
14360.6,1072,12247,1415,12198,10044,850,0,3274,2,0,0,0,27,24,0,0,31,37,33,32,27,0,0,1146,
14380.8,1072,12247,1415,12198,10044,850,0,3274,2,0,0,0,27,24,0,0,31,37,33,32,27,0,0,1146,
14400.9,1072,12247,1415,12198,10044,850,0,3274,2,0,0,0,27,24,0,0,31,37,33,32,27,0,0,1146,
14421.1,1072,12247,1415,12198,10044,850,0,3274,2,0,0,0,27,24,0,0,31,37,33,32,27,0,0,1146,
14441.3,1072,12247,1415,12198,10044,850,0,3274,2,0,0,0,27,24,0,0,31,37,33,32,27,0,0,1146,
14461.5,1072,12247,1415,12198,10044,850,0,3274,2,0,0,0,27,24,0,0,31,37,33,32,27,0,0,1146,
14481.7,1072,12247,1415,12198,10044,850,0,3274,2,0,0,0,27,24,0,0,31,37,33,32,27,0,0,1146,
14501.9,1072,12247,1415,12198,10044,850,0,3274,2,0,0,0,27,24,0,0,31,37,33,32,27,0,0,1146,
14522.1,1072,12247,1415,12198,10044,850,0,3274,2,0,0,0,27,24,0,0,31,37,33,32,27,0,0,1146,
14542.3,1072,12247,1415,12198,10044,850,0,3274,2,0,0,0,27,24,0,0,31,37,33,32,27,0,0,1146,
14562.5,1072,12247,1415,12198,10044,850,0,3274,2,0,0,0,27,24,0,0,31,37,33,32,27,0,0,1146,
14582.7,1072,12247,1415,12198,10044,850,0,3274,2,0,0,0,27,24,0,0,31,37,33,32,27,0,0,1146,
14602.8,1072,12247,1415,12198,10044,850,0,3274,2,0,0,0,27,24,0,0,31,37,33,32,27,0,0,1146,
14623,1072,12247,1415,12198,10044,850,0,3274,2,0,0,0,27,24,0,0,31,37,33,32,27,0,0,1146,
14643.2,1072,12247,1415,12198,10044,850,0,3274,2,0,0,0,27,24,0,0,31,37,33,32,27,0,0,1146,
14663.4,1072,12247,1415,12198,10044,850,0,3274,2,0,0,0,27,24,0,0,31,37,33,32,27,0,0,1146,
14683.6,1072,12247,1415,12198,10044,850,0,3274,2,0,0,0,27,24,0,0,31,37,33,32,27,0,0,1146,
14703.8,1072,12247,1415,12198,10044,850,0,3274,2,0,0,0,27,24,0,0,31,37,33,32,27,0,0,1146,
14723.9,1072,12247,1415,12198,10044,850,0,3274,2,0,0,0,27,24,0,0,31,37,33,32,27,0,0,1146,
14744.1,1072,12247,1415,12198,10044,850,0,3274,2,0,0,0,27,24,0,0,31,37,33,32,27,0,0,1146,
14764.3,1072,12247,1415,12198,10044,850,0,3274,2,0,0,0,27,24,0,0,31,37,33,32,27,0,0,1146,
14784.4,1067,12246,1412,12197,9942,850,0,3272,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1146,
14805.5,1067,12246,1412,12197,9942,850,0,3272,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1146,
14825.7,1067,12246,1412,12197,9942,850,0,3272,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1146,
14845.9,1067,12246,1412,12197,9942,850,0,3272,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1146,
14866.1,1067,12246,1412,12197,9942,850,0,3272,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1146,
14886.2,1067,12246,1412,12197,9942,850,0,3272,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1146,
14906.4,1067,12246,1412,12197,9942,850,0,3272,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1146,
14926.6,1067,12246,1412,12197,9942,850,0,3272,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1146,
14946.8,1067,12246,1412,12197,9942,850,0,3272,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1146,
14967,1067,12246,1412,12197,9942,850,0,3272,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1146,
14987.2,1067,12246,1412,12197,9942,850,0,3272,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1146,
15007.3,1067,12246,1412,12197,9942,850,0,3272,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1146,
15027.5,1067,12246,1412,12197,9942,850,0,3272,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1146,
15047.7,1067,12246,1412,12197,9942,850,0,3272,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1146,
15067.8,1067,12246,1412,12197,9942,850,0,3272,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1146,
15088,1067,12246,1412,12197,9942,850,0,3272,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1146,
15108.1,1067,12246,1412,12197,9942,850,0,3272,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1146,
15128.3,1067,12246,1412,12197,9942,850,0,3272,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1146,
15148.4,1067,12246,1412,12197,9942,850,0,3272,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1146,
15168.6,1067,12246,1412,12197,9942,850,0,3272,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1146,
15188.8,1067,12246,1412,12197,9942,850,0,3272,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1146,
15208.9,1067,12246,1412,12197,9942,850,0,3272,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1146,
15229.1,1067,12246,1412,12197,9942,850,0,3272,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1146,
15249.3,1067,12246,1412,12197,9942,850,0,3272,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1146,
15269.5,1067,12246,1412,12197,9942,850,0,3272,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1146,
15289.7,1067,12246,1412,12197,9942,850,0,3272,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1146,
15309.8,1067,12246,1412,12197,9942,850,0,3272,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1146,
15330,1067,12246,1412,12197,9942,850,0,3272,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1146,
15350.2,1067,12246,1412,12197,9942,850,0,3272,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1146,
15370.3,1067,12246,1412,12197,9942,850,0,3272,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1146,
15390.5,1067,12246,1412,12197,9942,850,0,3272,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1146,
15410.7,1067,12246,1412,12197,9942,850,0,3272,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1146,
15430.8,1067,12246,1412,12197,9942,850,0,3272,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1146,
15451,1067,12246,1412,12197,9942,850,0,3272,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1146,
15471.2,1067,12246,1412,12197,9942,850,0,3272,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1146,
15491.4,1067,12246,1412,12197,9942,850,0,3272,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1146,
15511.6,1067,12246,1412,12197,9942,850,0,3272,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1146,
15531.7,1067,12246,1412,12197,9942,850,0,3272,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1146,
15551.9,1067,12246,1412,12197,9942,850,0,3272,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1146,
15572.1,1067,12246,1412,12197,9942,850,0,3272,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1146,
15592.3,1067,12246,1412,12197,9942,850,0,3272,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1146,
15612.4,1067,12246,1412,12197,9942,850,0,3272,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1146,
15632.6,1067,12246,1412,12197,9942,850,0,3272,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1146,
15652.8,1067,12246,1412,12197,9942,850,0,3272,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1146,
15673,1067,12246,1412,12197,9942,850,0,3272,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1146,
15693.2,1067,12246,1412,12197,9942,850,0,3272,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1146,
15713.3,1067,12246,1412,12197,9942,850,0,3272,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1146,
15733.5,1067,12246,1412,12197,9942,850,0,3272,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1146,
15753.7,1067,12246,1412,12197,9942,850,0,3272,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1146,
15773.9,1067,12246,1412,12197,9942,850,0,3272,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1146,
15794,1056,12247,1417,12191,9966,850,0,3277,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1146,
15815.2,1056,12247,1417,12191,9966,850,0,3277,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1146,
15835.4,1056,12247,1417,12191,9966,850,0,3277,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1146,
15855.6,1056,12247,1417,12191,9966,850,0,3277,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1146,
15875.8,1056,12247,1417,12191,9966,850,0,3277,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1146,
15895.9,1056,12247,1417,12191,9966,850,0,3277,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1146,
15916.1,1056,12247,1417,12191,9966,850,0,3277,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1146,
15936.3,1056,12247,1417,12191,9966,850,0,3277,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1146,
15956.5,1056,12247,1417,12191,9966,850,0,3277,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1146,
15976.6,1056,12247,1417,12191,9966,850,0,3277,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1146,
15996.8,1056,12247,1417,12191,9966,850,0,3277,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1146,
16017,1056,12247,1417,12191,9966,850,0,3277,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1146,
16037.2,1056,12247,1417,12191,9966,850,0,3277,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1146,
16057.3,1056,12247,1417,12191,9966,850,0,3277,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1146,
16077.5,1056,12247,1417,12191,9966,850,0,3277,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1146,
16097.7,1056,12247,1417,12191,9966,850,0,3277,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1146,
16117.9,1056,12247,1417,12191,9966,850,0,3277,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1146,
16138,1056,12247,1417,12191,9966,850,0,3277,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1146,
16158.2,1056,12247,1417,12191,9966,850,0,3277,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1146,
16178.4,1056,12247,1417,12191,9966,850,0,3277,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1146,
16198.6,1056,12247,1417,12191,9966,850,0,3277,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1146,
16218.8,1056,12247,1417,12191,9966,850,0,3277,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1146,
16239,1056,12247,1417,12191,9966,850,0,3277,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1146,
16259.2,1056,12247,1417,12191,9966,850,0,3277,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1146,
16279.3,1056,12247,1417,12191,9966,850,0,3277,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1146,
16299.5,1056,12247,1417,12191,9966,850,0,3277,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1146,
16319.7,1056,12247,1417,12191,9966,850,0,3277,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1146,
16339.9,1056,12247,1417,12191,9966,850,0,3277,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1146,
16360,1056,12247,1417,12191,9966,850,0,3277,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1146,
16380.2,1056,12247,1417,12191,9966,850,0,3277,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1146,
16400.4,1056,12247,1417,12191,9966,850,0,3277,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1146,
16420.6,1056,12247,1417,12191,9966,850,0,3277,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1146,
16440.8,1056,12247,1417,12191,9966,850,0,3277,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1146,
16461,1056,12247,1417,12191,9966,850,0,3277,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1146,
16481.2,1056,12247,1417,12191,9966,850,0,3277,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1146,
16501.3,1056,12247,1417,12191,9966,850,0,3277,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1146,
16521.5,1056,12247,1417,12191,9966,850,0,3277,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1146,
16541.7,1056,12247,1417,12191,9966,850,0,3277,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1146,
16561.9,1056,12247,1417,12191,9966,850,0,3277,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1146,
16582.1,1056,12247,1417,12191,9966,850,0,3277,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1146,
16602.3,1056,12247,1417,12191,9966,850,0,3277,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1146,
16622.4,1056,12247,1417,12191,9966,850,0,3277,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1146,
16642.6,1056,12247,1417,12191,9966,850,0,3277,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1146,
16662.8,1056,12247,1417,12191,9966,850,0,3277,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1146,
16683,1056,12247,1417,12191,9966,850,0,3277,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1146,
16703.2,1056,12247,1417,12191,9966,850,0,3277,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1146,
16723.3,1056,12247,1417,12191,9966,850,0,3277,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1146,
16743.4,1056,12247,1417,12191,9966,850,0,3277,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1146,
16763.6,1056,12247,1417,12191,9966,850,0,3277,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1146,
16783.8,1056,12247,1417,12191,9966,850,0,3277,2,0,0,0,27,24,0,0,31,37,32,32,27,0,0,1146,
16804,1057,12248,1413,12199,10128,850,0,3278,2,0,0,0,27,24,0,0,31,38,33,32,27,0,0,1147,
16825.2,1057,12248,1413,12199,10128,850,0,3278,2,0,0,0,27,24,0,0,31,38,33,32,27,0,0,1147,
16845.4,1057,12248,1413,12199,10128,850,0,3278,2,0,0,0,27,24,0,0,31,38,33,32,27,0,0,1147,
16865.6,1057,12248,1413,12199,10128,850,0,3278,2,0,0,0,27,24,0,0,31,38,33,32,27,0,0,1147,
16885.7,1057,12248,1413,12199,10128,850,0,3278,2,0,0,0,27,24,0,0,31,38,33,32,27,0,0,1147,
16905.9,1057,12248,1413,12199,10128,850,0,3278,2,0,0,0,27,24,0,0,31,38,33,32,27,0,0,1147,
16926,1057,12248,1413,12199,10128,850,0,3278,2,0,0,0,27,24,0,0,31,38,33,32,27,0,0,1147,
16946.1,1057,12248,1413,12199,10128,850,0,3278,2,0,0,0,27,24,0,0,31,38,33,32,27,0,0,1147,
16966.3,1057,12248,1413,12199,10128,850,0,3278,2,0,0,0,27,24,0,0,31,38,33,32,27,0,0,1147,
16986.4,1057,12248,1413,12199,10128,850,0,3278,2,0,0,0,27,24,0,0,31,38,33,32,27,0,0,1147,
17006.5,1057,12248,1413,12199,10128,850,0,3278,2,0,0,0,27,24,0,0,31,38,33,32,27,0,0,1147,
17026.7,1057,12248,1413,12199,10128,850,0,3278,2,0,0,0,27,24,0,0,31,38,33,32,27,0,0,1147,
17046.8,1057,12248,1413,12199,10128,850,0,3278,2,0,0,0,27,24,0,0,31,38,33,32,27,0,0,1147,
17066.9,1057,12248,1413,12199,10128,850,0,3278,2,0,0,0,27,24,0,0,31,38,33,32,27,0,0,1147,
17087.1,1057,12248,1413,12199,10128,850,0,3278,2,0,0,0,27,24,0,0,31,38,33,32,27,0,0,1147,
17107.3,1057,12248,1413,12199,10128,850,0,3278,2,0,0,0,27,24,0,0,31,38,33,32,27,0,0,1147,
17127.5,1057,12248,1413,12199,10128,850,0,3278,2,0,0,0,27,24,0,0,31,38,33,32,27,0,0,1147,
17147.7,1057,12248,1413,12199,10128,850,0,3278,2,0,0,0,27,24,0,0,31,38,33,32,27,0,0,1147,
17167.9,1057,12248,1413,12199,10128,850,0,3278,2,0,0,0,27,24,0,0,31,38,33,32,27,0,0,1147,
17188,1057,12248,1413,12199,10128,850,0,3278,2,0,0,0,27,24,0,0,31,38,33,32,27,0,0,1147,
17208.2,1057,12248,1413,12199,10128,850,0,3278,2,0,0,0,27,24,0,0,31,38,33,32,27,0,0,1147,
17228.4,1057,12248,1413,12199,10128,850,0,3278,2,0,0,0,27,24,0,0,31,38,33,32,27,0,0,1147,
17248.6,1057,12248,1413,12199,10128,850,0,3278,2,0,0,0,27,24,0,0,31,38,33,32,27,0,0,1147,
17268.8,1057,12248,1413,12199,10128,850,0,3278,2,0,0,0,27,24,0,0,31,38,33,32,27,0,0,1147,
17289,1057,12248,1413,12199,10128,850,0,3278,2,0,0,0,27,24,0,0,31,38,33,32,27,0,0,1147,
17309.1,1057,12248,1413,12199,10128,850,0,3278,2,0,0,0,27,24,0,0,31,38,33,32,27,0,0,1147,
17329.3,1057,12248,1413,12199,10128,850,0,3278,2,0,0,0,27,24,0,0,31,38,33,32,27,0,0,1147,
